"id","userId","searchDate","networkCount","offenseType"
"40a1b956-3186-4880-982c-f796dd132d94","***","2026-07-18T04:05:30.493Z","125","Missing/Endangered Person/Runaway"
"01715564-2e76-4230-a455-7115a4a000d4","***","2026-07-18T19:31:43.671Z","1","Motor Vehicle Theft/Stolen"
"53e48f35-022e-4d86-869c-c51556943543","***","2026-07-18T20:09:39.575Z","1","Motor Vehicle Theft/Stolen"
"6fdf9242-b985-41ec-8969-f6474ba086b1","***","2026-07-18T21:13:50.305Z","5","Motor Vehicle Theft/Stolen"
"ed7a3500-7768-434e-b63e-09f2bda394f1","***","2026-07-18T22:06:08.008Z","125","Motor Vehicle Theft/Stolen"
"4e24cc28-40c1-4f50-a208-93ff049afc8a","***","2026-07-19T00:53:54.362Z","125","Hit and Run/Car Accident"
"9f7de737-d70d-4d0a-afb5-68c954e159b4","***","2026-07-19T17:55:00.751Z","5","Motor Vehicle Theft/Stolen"
"f26a0612-668f-4e36-9062-b933a7c03285","***","2026-07-19T18:00:41.922Z","125","Assault/Battery Offenses"
"59146ff7-6d94-44d3-9393-ece99aaab337","***","2026-07-20T03:40:19.551Z","125","Missing/Endangered Person/Runaway"
"fda3f637-441d-44ca-b1c7-3fbcbf674233","***","2026-07-20T16:49:06.857Z","1","Missing/Endangered Person/Runaway"
"0f7568ff-6ccd-4aae-99a7-d5b1ef528a17","***","2026-07-20T21:52:38.169Z","1","Homicide/Death Investigation"
"8b20d69a-142e-458c-9842-181443edc3f7","***","2026-07-21T18:15:27.661Z","1","Homicide/Death Investigation"
"96804912-423d-404e-9996-fe191544ee9f","***","2026-07-21T21:22:19.732Z","1","Larceny/Theft Offenses"
"3ac516dd-71cd-4ea1-ae28-79cf02497951","***","2026-07-21T22:04:47.264Z","1","Larceny/Theft Offenses"
"e8a20766-264f-4406-a15d-1dbf8ef7a251","***","2026-07-22T09:59:42.568Z","1","Sex Offenses"
"e1155849-1145-4059-8197-9c9482ab44a4","***","2026-07-22T10:01:04.546Z","2","Sex Offenses"
"764e5f7a-cea6-4a6e-a8b5-14f3ffb839fd","***","2026-07-22T19:02:10.651Z","125","Assault/Battery Offenses (Domestic)"
"2fb131a2-7dca-49ad-b38d-3aadc616afd2","***","2026-07-23T08:39:57.517Z","1","Larceny/Theft Offenses"
"3aedf221-96bb-4ba5-9c5d-19f09aca8350","***","2026-07-23T14:58:04.414Z","1","Trespass"
