"id","userId","searchDate","networkCount","offenseType"
"1105bfb7-8d30-4528-888a-205987532386","***","2026-08-31T14:24:14.335Z","330","Financial Crime (Embezzlement/Fraud)"
"3f29e7aa-f4b8-4e31-bfdc-6312025a7dcc","***","2026-09-01T18:26:31.145Z","328","Larceny/Theft Offenses"
"d8542a66-8d60-42cc-949b-5a60a993a2c9","***","2026-09-01T22:58:40.188Z","227","Larceny/Theft Offenses"
"e8392bf4-633f-4311-88a7-fe2973187a25","***","2026-09-01T23:01:16.291Z","227","Larceny/Theft Offenses"
"b8f5efb5-2c96-4aae-84ca-f93a41897f65","***","2026-09-03T13:21:10.036Z","325","Larceny/Theft Offenses"
"41c6fbfa-224e-4fcf-afad-f4a4244120e9","***","2026-09-03T18:24:07.191Z","325","Larceny/Theft Offenses"
"05ac145a-fe11-4ac4-bce4-b95457af0734","***","2026-09-03T18:41:12.464Z","1","Robbery"
"059b6c62-8b17-46f3-b763-bb9672bf6154","***","2026-09-03T18:48:35.012Z","1","Robbery"
"6c45fe56-9eae-4df1-9514-1d56c63cd9d0","***","2026-09-03T20:28:03.057Z","5","Robbery"
"9114eae0-9c4d-4a40-8b7e-b4fad9c53440","***","2026-09-03T23:47:57.921Z","13","Assault/Battery Offenses (Domestic)"
"3e400976-1613-4cb8-b309-3d4136c1cb3f","***","2026-09-05T00:54:32.900Z","13","Assault/Battery Offenses, Sex Offenses"
"6987b672-cd26-4745-863f-038fca06f15a","***","2026-09-05T00:54:46.951Z","13","Sex Offenses"
"8895968d-b4a0-4a2b-a3c0-496e8502d1f2","***","2026-09-07T19:40:00.008Z","13","Motor Vehicle Theft/Stolen"
