"id","userId","searchDate","networkCount","caseNumber","offenseType"
"1da9c9ab-4509-479d-9979-71587e12ad9f","***","2026-07-17T21:10:23.823Z","375","26-6647","Motor Vehicle Theft/Stolen"
"60392347-2121-436b-9159-027c13bcc661","***","2026-07-17T22:54:13.921Z","605","26 6055","Assault/Battery Offenses"
"5e7415b8-2522-4e49-a2d0-f69d7561c9db","***","2026-07-17T23:37:58.888Z","375","26-6647","Motor Vehicle Theft/Stolen"
"182b2a89-f836-46eb-aa05-a9ca52039c90","***","2026-07-18T01:42:42.178Z","375","26-5935","Drugs/Narcotics"
"8239551c-00d2-4d9a-9bfd-38191e493c1c","***","2026-07-18T02:26:31.678Z","375","26-2645","Robbery"
"4835073b-555f-4d05-91ba-643584baa831","***","2026-07-18T03:01:19.641Z","375","26-6660","Hit and Run/Car Accident"
"ebf32a62-a725-45e4-b473-1b0736f1e2b9","***","2026-07-18T06:46:32.113Z","2","26-6659","Weapons Offense (Guns/Shots Fired)"
"a5eb8dcc-19ff-47c0-acf0-944629235274","***","2026-07-18T17:00:11.661Z","375","2607180066","Motor Vehicle Theft/Stolen"
"ffd5ee13-91b9-482b-a67e-8f3b0639ed6e","***","2026-07-18T18:14:28.744Z","375","26-6680","Motor Vehicle Theft/Stolen"
"ea4f1589-534e-47b4-855d-19473bb2af29","***","2026-07-18T20:20:44.067Z","375","2607180066","Motor Vehicle Theft/Stolen"
"fa1e9c77-2101-4100-aa5a-3146c7d7fe1a","***","2026-07-19T10:40:49.428Z","375","26-6697","Motor Vehicle Theft/Stolen"
"061d7a8c-a519-441a-b4a5-8089c44800d8","***","2026-07-19T10:49:34.692Z","605","26-6697","Burglary/Breaking & Entering"
"d9258491-70a0-4d49-be30-ec6d50538195","***","2026-07-19T15:44:16.201Z","375","2607180066","Motor Vehicle Theft/Stolen"
"f5d608eb-2af0-4a76-be6c-5662bf3d85d2","***","2026-07-19T19:46:42.198Z","355","26-6685","Kidnapping/Abduction"
"ae91cd9e-0139-4694-9810-9798f31b50e6","***","2026-07-19T21:39:40.472Z","355","26-6706","Motor Vehicle Theft/Stolen"
"1933a64c-1b40-47ad-9e29-852ca09aadf9","***","2026-07-19T21:53:28.024Z","375","2607180066","Motor Vehicle Theft/Stolen"
"0ea1e291-9a11-4544-85e6-98c214ca8402","***","2026-07-20T02:01:05.510Z","355","26-6685","Kidnapping/Abduction"
"71b81439-1870-4de0-8dd6-92436f6c5f98","***","2026-07-20T03:35:43.970Z","605","26-6697","Burglary/Breaking & Entering"
"2c594526-c45e-4db3-94da-8a3413125174","***","2026-07-20T05:47:50.813Z","375","26-6720","Weapons Offense (Guns/Shots Fired)"
"2c7b9c6f-ed6f-45f4-99af-44bb26798767","***","2026-07-20T12:13:15.258Z","605","2607200018","Motor Vehicle Theft/Stolen"
"ebe29b2c-dc2a-4063-a265-263300068a6b","***","2026-07-20T13:05:58.312Z","605","26-6725","Motor Vehicle Theft/Stolen"
"68a351fc-2633-44b4-b62c-52b693c8e49b","***","2026-07-20T15:37:25.140Z","355","26-5226","Homicide/Death Investigation"
"3c75b0ec-6ee9-449d-ba41-675c2d4166d8","***","2026-07-20T16:45:35.496Z","2","26-6685","Child Abuse/Neglect"
"cc8b0f6d-cf9d-400a-a545-6a91f4462376","***","2026-07-20T16:47:40.586Z","375","2607200061","Motor Vehicle Theft/Stolen"
"2d55f223-9d41-4dc2-b8f9-6abf4466eb33","***","2026-07-20T18:23:11.116Z","2","26-6734","Motor Vehicle Theft/Stolen"
"367c0f4c-f95d-4d0d-a92a-e4e1bec799d2","***","2026-07-20T19:08:38.530Z","374","26-6170","Missing/Endangered Person/Runaway"
"ac204587-bdda-4d8e-8844-3de9d327bbd1","***","2026-07-20T19:51:37.357Z","2","26-6640","Robbery"
"bac7e955-7a06-4ab9-aa09-d3ebf5b068e5","***","2026-07-20T20:46:41.821Z","375","26-6640","Robbery"
"c75631ea-ea7b-4263-ba15-169603f81381","***","2026-07-20T21:57:16.423Z","355","26-6448","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"4591f898-64d5-4476-a5d4-08d2ce4849ef","***","2026-07-20T22:02:43.503Z","355","26-5226","Homicide/Death Investigation"
"5944db15-f7fe-4180-ac5c-2377de17e80d","***","2026-07-20T22:43:55.264Z","375","26-5935","Drugs/Narcotics"
"ff1bd114-c404-449a-806a-d015ca1af25c","***","2026-07-21T00:41:06.372Z","2","2607200146","Motor Vehicle Theft/Stolen"
"8b0588c7-f4dd-4175-9790-772249446e34","***","2026-07-21T00:54:55.460Z","355","26-5266","Homicide/Death Investigation"
"8e0cb51c-7a96-480c-861e-9fb5c86f5176","***","2026-07-21T01:07:10.631Z","355","26-5266","Homicide/Death Investigation"
"f0d43c0c-b089-41f4-b674-d8c7734f7562","***","2026-07-21T02:17:39.908Z","355","26-5266","Homicide/Death Investigation"
"edc8730b-19c1-40f1-8260-735f254deef9","***","2026-07-21T03:51:31.420Z","355","26-5266","Homicide/Death Investigation"
"b1a03040-1836-4e13-b783-c2a76d03a952","***","2026-07-21T04:30:00.126Z","355","26-5266","Homicide/Death Investigation"
"0bf6ba64-337e-4b39-86b7-2efda79da217","***","2026-07-21T11:26:41.751Z","2","26-0","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"f09a57f3-92e6-4f74-896b-615b033e7f3a","***","2026-07-21T13:43:14.418Z","355","26-5266","Homicide/Death Investigation"
"f8028c6c-a867-4dd5-874a-b4c5785f7b13","***","2026-07-21T14:59:02.650Z","374","26-5266","Homicide/Death Investigation"
"df3a02cf-42b3-48af-8b78-772cf4a45341","***","2026-07-21T15:00:49.743Z","355","26-5266","Homicide/Death Investigation"
"e22132da-d2de-409c-90c0-d7fd59cab724","***","2026-07-21T15:04:34.111Z","374","26-5266","Homicide/Death Investigation"
"1bcc669d-9b5d-4cb7-a5a1-bda10986bff3","***","2026-07-21T15:29:44.481Z","375","26-1","Homicide/Death Investigation"
"dcaed24c-0798-45e2-a6b5-95ef0e4313d6","***","2026-07-21T15:31:51.034Z","374","26-5266","Homicide/Death Investigation"
"97ac6b13-78bb-4ed1-90fe-917400f47581","***","2026-07-21T15:37:00.518Z","375","26-5266","Homicide/Death Investigation"
"66ac26b0-da07-45dc-ac91-b4ccfae10941","***","2026-07-21T16:00:53.042Z","375","26-5266","Homicide/Death Investigation"
"7cf859bd-59eb-4cab-a873-b3c6ac9230d7","***","2026-07-21T16:02:46.721Z","375","26-6775","Wanted Person (Arrest Warrant/Fugitive)"
"6d7a30d9-9484-48f8-8dd3-842e541a20e5","***","2026-07-21T16:03:21.562Z","375","26-6775","Assault/Battery Offenses"
"3a71c0e5-fee3-4495-874e-03c376c7b09b","***","2026-07-21T16:17:03.491Z","1","26-5266","Homicide/Death Investigation"
"32514d73-0629-4220-ba74-827320bc699b","***","2026-07-21T16:20:09.049Z","605","26-6775","Assault/Battery Offenses"
"e906cc27-8410-48f0-b576-13d4c16c2659","***","2026-07-21T16:25:01.659Z","355","26-5266","Homicide/Death Investigation"
"faeb3f0e-15bd-457a-a807-7263dfb2dd69","***","2026-07-21T17:10:10.579Z","375","26-1","Homicide/Death Investigation"
"65539100-bb04-43f8-a1a0-df090762bfa8","***","2026-07-21T17:30:01.904Z","374","26-5266","Homicide/Death Investigation"
"6dc6bae0-9290-40ad-a272-f92b79169073","***","2026-07-21T17:32:54.241Z","355","26-5266","Homicide/Death Investigation"
"da4218fd-a69c-4db0-99f7-411dd898f454","***","2026-07-21T17:44:31.458Z","2","26-6775","Assault/Battery Offenses"
"1b3954a6-fc97-4981-af1d-b424d3272728","***","2026-07-21T17:45:30.973Z","375","26-5266","Homicide/Death Investigation"
"4ec2e2ac-5302-4b48-85d5-2f402d909b37","***","2026-07-21T18:15:30.784Z","2","26-6775","Assault/Battery Offenses"
"a4b08659-7df3-4072-a64d-33573b541215","***","2026-07-21T18:21:44.679Z","375","26-5266","Homicide/Death Investigation"
"6d1c33df-6b81-4beb-b0e5-d64c6f759ec1","***","2026-07-21T18:33:27.987Z","375","26-6775","Wanted Person (Arrest Warrant/Fugitive)"
"f846b5d5-6ba2-4a50-ae32-0d4964d1957b","***","2026-07-21T18:39:43.652Z","374","26-5266","Homicide/Death Investigation"
"86004c05-46c4-4438-ba6e-0faf934cdec1","***","2026-07-21T18:41:28.942Z","355","26-5266","Homicide/Death Investigation"
"460ee88f-42af-47dd-9553-0fdd06bea795","***","2026-07-21T19:11:21.507Z","374","26-5266","Homicide/Death Investigation"
"19e29db0-9835-44d6-b099-09e2d75ca07c","***","2026-07-22T10:48:25.064Z","1","26-6810","Assault/Battery Offenses"
"fa2cb277-43de-4be5-95b3-9c6dda8cb627","***","2026-07-22T16:26:08.869Z","374","26-6775","Assault/Battery Offenses"
"10b381b0-6fc1-492d-b352-77c47782f140","***","2026-07-22T17:03:37.134Z","374","26-6775","Assault/Battery Offenses"
"3e1f62a5-a9dd-400b-aef1-dccd78132395","***","2026-07-22T18:20:23.223Z","373","26-1","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"9bb8493b-cf5e-419d-b825-9f81f77861f5","***","2026-07-22T18:24:29.847Z","603","26-6775","Assault/Battery Offenses"
"c8ff305b-370f-463f-9ddc-72371bb03dda","***","2026-07-22T18:27:15.408Z","373","2607220109","Motor Vehicle Theft/Stolen"
"44db31f8-bf65-4024-93b9-0af9fecda547","***","2026-07-22T19:14:35.303Z","353","1","Motor Vehicle Theft/Stolen"
"1c87d3ae-32c4-4353-b030-4dedd8cd0e39","***","2026-07-22T20:43:13.570Z","353","1","Motor Vehicle Theft/Stolen"
"05606ee7-bfb6-4fb0-8a53-9d337c7c10c2","***","2026-07-22T22:00:07.023Z","373","2607220175","Drugs/Narcotics"
"0d8713db-0ed2-4764-99f8-5fe5e554f80c","***","2026-07-22T22:59:27.230Z","2","2607220084","Wanted Person (Arrest Warrant/Fugitive)"
"ad0d2a99-7cd4-470c-84d3-34a06bc1fc54","***","2026-07-22T23:22:02.603Z","353","1","Motor Vehicle Theft/Stolen"
"3e6fc94b-819f-49ee-9e44-4ceff8cef6dc","***","2026-07-23T00:01:03.886Z","353","26-1234","Stolen Property Offenses"
"4b2cc702-7b1e-40d5-ab12-b31bd35bfc8e","***","2026-07-23T00:59:42.495Z","2","2607220223","Hit and Run/Car Accident"
"593b62fa-4afb-4923-a2b9-b5b02cbdbb7d","***","2026-07-23T01:02:06.470Z","1","2607220223","Hit and Run/Car Accident"
"fc0cf0ef-4aa5-442b-8ee9-a2405bbfda4b","***","2026-07-23T08:17:48.386Z","353","26-6837","Hit and Run/Car Accident"
"34f504c1-beaa-4189-8eb5-2526d7c60f6f","***","2026-07-23T11:38:59.935Z","1","26-6850","Motor Vehicle Theft/Stolen"
"81f7e422-d42a-4cb9-a9e4-f54089e4411a","***","2026-07-23T14:58:10.781Z","2","1","Traffic Infraction"
"39a1432f-3d12-404b-ade1-d67ed59969c5","***","2026-07-23T15:06:32.794Z","2","1","Traffic Infraction"
"9a82d320-453c-4695-8617-83e17e898290","***","2026-07-23T16:05:26.497Z","2","1","Traffic Infraction"
"12278196-a631-4958-955c-989593e8ce98","***","2026-07-23T16:30:43.838Z","373","2607230056","Weapons Offense (Guns/Shots Fired)"
"02a3569f-8e92-43c7-8233-f11bd24e1cd9","***","2026-07-23T17:26:14.755Z","373","1","Traffic Infraction"
"e29ef885-d153-4184-a40c-b78d07c7d10c","***","2026-07-23T18:31:55.367Z","373","1","Traffic Infraction"
"3d84c6d0-7fc7-44b6-adc6-87bfc901997e","***","2026-07-23T19:13:32.647Z","373","1","Traffic Infraction"
"fa11f8f2-689b-4e2c-90ee-73048235b5e0","***","2026-07-23T21:40:59.303Z","373","1","Traffic Infraction"
"268167e1-f2d5-4ab8-bbcf-6510cac8724e","***","2026-07-23T21:45:56.300Z","604","26-6837","Hit and Run/Car Accident"
"f12cfdd6-6379-4024-9c43-3613dcf27a64","***","2026-07-23T22:20:23.503Z","373","1","Traffic Infraction"
"6640b2ec-7db5-4802-9fdf-9e426848f870","***","2026-07-24T03:40:53.030Z","373","2607230206","Robbery"
"08cb31f4-8efc-4e34-890b-486db162e1bd","***","2026-07-24T04:01:39.049Z","373","2607230206","Robbery"
"2477a70f-f66a-4145-adb5-359a99d5f555","***","2026-07-24T14:05:46.820Z","372","26-6883","Larceny/Theft Offenses"
"bad9c2d7-205a-4cf8-ae70-99a312e7729e","***","2026-07-24T15:26:52.131Z","372","26-6883","Larceny/Theft Offenses"
"5ac2af1a-9cbf-4766-aebf-6f1f299fd9c2","***","2026-07-24T23:33:43.212Z","373","2607240137","Weapons Offense (Guns/Shots Fired)"
"79fdef62-4f13-4799-bd53-88306e45bf54","***","2026-07-24T23:55:42.674Z","2","1","Weapons Offense (Guns/Shots Fired)"
"ea43d36b-3045-41c0-b56f-5f341122a9c9","***","2026-07-25T00:07:59.145Z","2","1","Weapons Offense (Guns/Shots Fired)"
"34df98d1-3155-493f-86ce-e0d07fc8e37c","***","2026-07-25T01:20:12.614Z","373","1","Weapons Offense (Guns/Shots Fired)"
"3eec5fa3-1b7f-4759-bbcf-78a744fdad6b","***","2026-07-25T02:31:32.542Z","373","1","Weapons Offense (Guns/Shots Fired)"
"ececa96d-280d-4f68-b8ea-01767d341a03","***","2026-07-25T03:10:00.198Z","373","1","Weapons Offense (Guns/Shots Fired)"
"47cbe4cb-0306-4a6d-93f4-7969f2b56958","***","2026-07-25T04:03:27.769Z","373","1","Weapons Offense (Guns/Shots Fired)"
"f0b33c43-2935-4b85-b4a0-d32e097738ee","***","2026-07-25T06:03:21.101Z","353","26-1234","Stolen Property Offenses"
"93867e28-ef8f-4ffd-82c6-277ceff3caba","***","2026-07-25T14:35:05.198Z","373","2607250054","Motor Vehicle Theft/Stolen"
"fe8104f9-30ba-411f-8b31-27e0845d3aa5","***","2026-07-25T21:24:55.690Z","2","26-0001","Motor Vehicle Theft/Stolen"
"dba1e043-0fd4-4c20-867b-fc26263c8ab6","***","2026-07-25T21:33:51.185Z","373","11234","Kidnapping/Abduction"
"99225ec9-dc8a-426c-a120-c2fd9025ca05","***","2026-07-25T22:30:35.602Z","373","26-0001","Motor Vehicle Theft/Stolen"
"64a8ee00-36d5-418d-949d-d2fb4c7586ed","***","2026-07-25T23:12:27.699Z","373","11234","Motor Vehicle Theft/Stolen"
"7a9f8c54-6643-44bf-9f1e-836e39f7565b","***","2026-07-26T00:08:39.793Z","373","26-0001","Motor Vehicle Theft/Stolen"
"43084ecb-78fa-450b-801c-ee4db8408913","***","2026-07-26T07:45:58.688Z","373","2607260002","Assault/Battery Offenses"
"d6c0c721-0876-4bd3-aba7-f7d1bc5fb8d2","***","2026-07-26T10:05:12.225Z","2","2607260032","Stolen Property Offenses"
"fdf62656-347e-4ec4-9776-f1244265244e","***","2026-07-26T10:05:41.132Z","2","2607260029","Motor Vehicle Theft/Stolen"
"7f6870e6-2fda-453a-94c4-0b6316e38f3d","***","2026-07-26T14:18:59.044Z","373","26-6941","Weapons Offense (Guns/Shots Fired)"
"fd3339b5-e41b-4241-a29a-4d34e9fb0ce9","***","2026-07-26T19:49:41.861Z","373","26-6941","Weapons Offense (Guns/Shots Fired)"
"007d6cd5-b2a1-4d94-8458-089cc5436a99","***","2026-07-26T20:30:25.514Z","373","26-0001","Motor Vehicle Theft/Stolen"
"b768761a-ec8a-4db0-8b2f-7004ad451503","***","2026-07-27T02:39:27.867Z","2","2607260029","Motor Vehicle Theft/Stolen"
"054fde04-948c-4547-9dd1-790b8aedf6b1","***","2026-07-27T02:51:41.219Z","605","26-6935","Assault/Battery Offenses"
"94b44aaa-8f5c-44e1-ab2b-2130dc9db292","***","2026-07-27T05:50:05.941Z","373","26-6962","Hit and Run/Car Accident"
"ea779df9-6f5a-42c0-b59f-c8f2960bdd0a","***","2026-07-27T10:39:26.365Z","605","2607270022","Motor Vehicle Theft/Stolen"
"9b6b95e3-74e6-4296-b685-9c38dabdd351","***","2026-07-27T13:09:36.895Z","605","2607270022","Motor Vehicle Theft/Stolen"
"1cd98279-818b-42ad-9f4d-14e049c520fd","***","2026-07-27T15:40:19.861Z","2","2607270056","Destruction/Damage/Vandalism of Property"
"b79cbfe3-62be-4940-8d02-a44695510dd7","***","2026-07-27T15:47:18.009Z","2","2607270056","Wanted Person (Arrest Warrant/Fugitive)"
"3f38fa17-36bc-45e2-b33b-0efaa0f9ee8c","***","2026-07-27T15:54:57.265Z","2","2607270056","Destruction/Damage/Vandalism of Property"
"e145400d-15bd-4251-95d4-e47f650c5607","***","2026-07-27T16:03:07.952Z","2","2607270056","Destruction/Damage/Vandalism of Property"
"5c76042d-7897-48fe-9a53-01c596c469ae","***","2026-07-27T19:38:50.751Z","373","26-6974","Protective/Protection Order"
"68672924-9ced-4252-bc9a-4dcd71d2d1f2","***","2026-07-27T19:42:01.817Z","2","2607270094","Larceny/Theft Offenses"
"1ce802c1-890b-4ff0-bad6-cfd3a443367d","***","2026-07-27T20:06:16.314Z","373","26-6974","Protective/Protection Order"
"35f69060-a872-471b-a05b-a5c576b348bb","***","2026-07-27T20:16:27.016Z","353","26-7010","Larceny/Theft Offenses"
"6da6474b-5075-4098-9caf-71c52cdb8609","***","2026-07-27T21:04:47.870Z","372","26-6779","Motor Vehicle Theft/Stolen"
"e7757287-4d6d-4379-8718-0a01650098c1","***","2026-07-28T02:50:28.855Z","606","2607270034","Traffic Infraction"
"de73729c-cc10-400f-8b38-5b99774821e1","***","2026-07-28T10:31:21.865Z","606","26-1","Motor Vehicle Theft/Stolen"
"e2ec8a69-54cb-4e30-9561-181d11b336c1","***","2026-07-28T12:09:04.349Z","606","26-7043","Motor Vehicle Theft/Stolen"
"05277e79-b4a5-4c70-ac58-e339503791b3","***","2026-07-28T12:13:58.117Z","373","26-6935","Assault/Battery Offenses"
"6eec62bd-e67d-45d7-b639-8dc7ceeb1c11","***","2026-07-28T14:18:56.779Z","373","26-7045","Assault/Battery Offenses"
"3ec2e135-8cef-4650-9c80-a40901e6f0bd","***","2026-07-28T14:31:38.186Z","373","26-6640","Robbery"
"05eee566-71e3-44f3-ac62-c81a0c012c99","***","2026-07-28T14:40:50.387Z","2","26-7045","Assault/Battery Offenses"
"988b1788-d1c9-485c-bb25-ba0af30e25f9","***","2026-07-28T14:45:39.708Z","373","26-6974","Wanted Person (Arrest Warrant/Fugitive)"
"9ed4c1b2-54bd-442f-bee8-386e378232d1","***","2026-07-28T15:21:54.919Z","373","26-7045","Assault/Battery Offenses"
"389c06fa-ccdb-4d16-bce9-ab2bb455dac6","***","2026-07-28T16:03:10.655Z","373","26-7045","Assault/Battery Offenses"
"3aa3821e-7875-4ac9-9c1e-7b1e60fad585","***","2026-07-28T22:13:03.436Z","373","26-6685","Assault/Battery Offenses"
"481d07c4-cbb2-4a48-be6f-9da84d19ddbf","***","2026-07-28T22:16:56.660Z","373","26-7045","Assault/Battery Offenses"
"e06ac2b7-ae07-47b6-a21d-f2b46e29d7b6","***","2026-07-29T14:51:14.100Z","373","26-7045","Assault/Battery Offenses"
"09157438-3f28-4c22-bcc2-4ea751213073","***","2026-07-29T15:05:42.479Z","373","26-6935","Weapons Offense (Guns/Shots Fired)"
"c4bcd456-a51d-4cea-ad79-02590473d3c6","***","2026-07-29T16:12:58.226Z","2","1","Traffic Infraction"
"44d3ba9d-a55d-4842-a6c1-a199944446c8","***","2026-07-29T16:14:52.749Z","373","26-1","Motor Vehicle Theft/Stolen"
"c5776462-5e97-412b-bdab-e1ade54e944e","***","2026-07-29T17:14:10.454Z","373","26-7082","Destruction/Damage/Vandalism of Property"
"260e6a3b-1538-4fca-b963-e6923f12014d","***","2026-07-29T18:48:15.443Z","373","26-1","Motor Vehicle Theft/Stolen"
"7a300403-8046-4fb1-8648-3ee4dc5c97a9","***","2026-07-29T19:13:31.335Z","372","2607290150","Assault/Battery Offenses"
"af8087c0-3972-4401-ad68-c1b1f95ab418","***","2026-07-29T19:43:59.637Z","373","26-1","Burglary/Breaking & Entering"
"3444af39-cbd8-4ca6-9b71-288de729ec02","***","2026-07-29T21:07:22.877Z","373","26-6126","Assault/Battery Offenses"
"6919cf32-a0da-4e97-84de-80ba24bf6e26","***","2026-07-29T22:51:32.388Z","373","701","Burglary/Breaking & Entering"
"85f1305c-ced1-47c5-be2a-8362c9c46b06","***","2026-07-30T00:34:06.525Z","372","26-095634","Arson"
"40b7f0f1-5f27-47c7-8038-1269fd9e6aa9","***","2026-07-30T00:52:15.314Z","373","26-7097","Weapons Offense (Guns/Shots Fired)"
"8eaa642f-2c48-4d64-ad0d-b4d28b24a9ba","***","2026-07-30T01:05:59.442Z","373","26-7097","Weapons Offense (Guns/Shots Fired)"
"91d8858c-bbe4-4209-b95b-78ff74c2846b","***","2026-07-30T05:31:08.273Z","2","2607290287","Assault/Battery Offenses (Domestic)"
"dd7d53a7-f8cd-4965-9b2c-c66d3930401d","***","2026-07-30T06:22:16.662Z","1","26-7092","Weapons Offense (Guns/Shots Fired)"
"1942e7d0-42a2-446a-a39a-52168138842e","***","2026-07-30T07:28:10.663Z","2","26-7025","Motor Vehicle Theft/Stolen"
"cf2d4a43-7fcb-407a-9026-2c38593573a3","***","2026-07-30T07:30:01.550Z","373","0701","Motor Vehicle Theft/Stolen"
"0c1ca7bf-313f-467a-895e-98a2869d9a9f","***","2026-07-30T07:52:42.781Z","373","26-7106","Stolen Property Offenses"
"3e5bbfd2-4a5b-4660-bd84-0645c6b73fa9","***","2026-07-30T15:18:28.469Z","2","26-1 outside agency","Burglary/Breaking & Entering"
"f346e3cf-e7af-48c7-a81e-9530808e0052","***","2026-07-30T16:37:18.691Z","373","26-7082","Destruction/Damage/Vandalism of Property"
"1234ef13-613d-4053-8906-c2368a7394ab","***","2026-07-30T17:20:58.466Z","2","26-1 msoa","Burglary/Breaking & Entering"
"0ad189ef-6039-44ba-afb1-92c21029e449","***","2026-07-30T17:24:47.387Z","2","1","Traffic Infraction"
"206791c9-c378-4d38-bd81-c5dfc32dbcd9","***","2026-07-30T18:30:21.266Z","373","26-7092","Weapons Offense (Guns/Shots Fired)"
"245d102a-3e12-4f2a-ac78-22e5401605b9","***","2026-07-30T18:32:26.618Z","2","26-7139","Hit and Run/Car Accident"
