"id","userId","searchDate","networkCount","reason"
"462e8faa-4811-49ce-bc74-a197977bdcd7","***","2026-08-23T12:07:51.317Z","1","inv"
"17a57f98-a700-4709-b5d8-7eafc06ac363","***","2026-08-24T20:15:20.391Z","9","inv"
"7123772b-3aff-4c02-a344-467efb3e7faf","***","2026-08-26T04:47:02.210Z","9","kidnapping"
"1dd3d14d-18d7-48ef-8564-36b2c5d55202","***","2026-08-31T20:28:56.369Z","495",""
"f47567e7-7b8a-42c1-8bdd-e5d872ddf291","***","2026-09-04T05:38:23.349Z","1","Illegal oil dumping"
"0fa23735-eff5-4c44-9c0e-4d22313f14d1","***","2026-09-04T13:01:59.280Z","13",""
"388fcba5-2300-4226-b693-6f18d933f2d8","***","2026-09-04T14:40:53.293Z","1",""
"9fd40412-6a81-41ab-a6a0-024714ecdfd6","***","2026-09-04T15:37:50.548Z","1",""
"63cbe244-46aa-4ea1-a360-93d8d8ae0024","***","2026-09-04T18:39:16.312Z","13","inv"
"97728f33-8926-4c10-9b75-755b588eb843","***","2026-09-07T00:49:26.068Z","13",""
"e09e316a-63fa-4a25-96ea-63e0205c6a87","***","2026-09-14T13:32:21.955Z","1","TPO Violation"
"b946766f-f36f-4436-be1f-93d241d33404","***","2026-09-15T17:52:39.153Z","505",""
"f7115497-b341-4a11-854f-75d15d38c6f1","***","2026-09-15T18:51:06.591Z","505",""
"a2f34ead-44e6-4cee-969f-3e47a31731af","***","2026-09-15T19:02:40.863Z","505",""
