"id","userId","searchDate","networkCount","caseNumber","offenseType"
"b2402168-60b1-44b4-a2bd-ba4f5ea81605","***","2026-07-16T22:16:29.453Z","3","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"76cc3914-4ba6-466e-9314-b6b910977751","***","2026-07-16T22:35:52.139Z","1359","2607p-2539","Burglary/Breaking & Entering"
"186a6776-75ad-41c9-85fa-b8668e06c4a3","***","2026-07-16T22:56:35.173Z","1359","2607P-2539","Burglary/Breaking & Entering"
"3391e062-025f-48a1-86ee-66e3fd52c389","***","2026-07-16T23:24:20.562Z","1359","2607p-2539","Burglary/Breaking & Entering"
"83fe5aa9-d225-454b-9e4c-b4ce117edc95","***","2026-07-16T23:28:23.957Z","1359","2607P-3318","Burglary/Breaking & Entering"
"f7c9b301-07e4-4117-baf5-862e503c598a","***","2026-07-17T01:08:05.024Z","1352","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"0116e3c0-ccac-4e16-8a76-a04b2e9f33a0","***","2026-07-17T01:48:51.010Z","1236","2607P-1952","Hit and Run/Car Accident, Drugs/Narcotics"
"a370677c-4406-4664-82d4-1466b665b7a2","***","2026-07-17T02:29:39.295Z","1359","2607P-3752","Welfare Check"
"2ca53927-5801-4b5c-9595-c992fa787075","***","2026-07-17T02:38:44.797Z","1","2607P-3752","Welfare Check"
"b827cc5a-e736-4bc6-82bd-324165d986db","***","2026-07-17T03:04:39.724Z","1236","2607P-1952","Hit and Run/Car Accident, Drugs/Narcotics"
"6a4b21a6-eca3-433e-b338-c9ca42b779f0","***","2026-07-17T03:13:21.467Z","3","2606p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"e82c54bc-e137-4c29-b82c-e50656f1c827","***","2026-07-17T03:23:19.510Z","1359","2607P-3752","Welfare Check"
"ede1c13d-26ee-43b9-9f07-c20eb03fb9c4","***","2026-07-17T04:16:33.236Z","1236","2607P-1952","Hit and Run/Car Accident, Drugs/Narcotics"
"589ad743-6b33-4eed-b276-0c06f9d30afa","***","2026-07-17T07:22:38.068Z","1359","2607P-3800","Obstructing the Police (Fleeing/Eluding)"
"1064026a-c246-4dab-94eb-4edb1140fe15","***","2026-07-17T07:29:53.604Z","1","2607P-3800","Obstructing the Police (Fleeing/Eluding)"
"9edc2cd1-747f-4fa7-95bf-89dd8beb4271","***","2026-07-17T08:03:44.681Z","1236","2607P-3800","Obstructing the Police (Fleeing/Eluding)"
"fa271df8-b020-4ea3-9760-680578619326","***","2026-07-17T09:10:39.891Z","1352","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"8f1f6149-9b54-42f0-ad68-14b54dc6f8e5","***","2026-07-17T13:18:23.207Z","1352","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"5947a6df-e300-4074-aad0-587941070ecc","***","2026-07-17T13:49:25.592Z","3","2607P-3521","Hit and Run/Car Accident"
"ec1bdf02-91f2-4a56-bb35-077ec455db83","***","2026-07-17T16:41:07.616Z","1352","2607p-3850","Missing/Endangered Person/Runaway"
"bebdf6fb-7ab8-4ed0-9087-988bf1a1a6cb","***","2026-07-17T17:01:19.702Z","3","2607P-3521","Hit and Run/Car Accident"
"9a7b6d4a-8704-4199-90b5-41555d428df0","***","2026-07-17T17:30:57.864Z","1352","2607P-3521","Hit and Run/Car Accident"
"51d48aed-c528-4f58-9785-87c84fc53af4","***","2026-07-17T18:12:34.332Z","1359","2607P-3752","Welfare Check"
"f3bf9f79-516d-4bda-b3e0-2dc51b95ed1f","***","2026-07-17T18:14:27.494Z","3","2607P-3521","Hit and Run/Car Accident"
"b52350d6-a5fa-4a6f-a576-4bbfcc499351","***","2026-07-17T18:15:20.618Z","1359","2607P-3521","Hit and Run/Car Accident"
"ce7b5108-c3dd-45d8-a01f-541cf50ac29f","***","2026-07-17T18:18:55.270Z","3","2607P-3521","Hit and Run/Car Accident"
"68312c59-9bd9-4e5e-9021-38868e1f3b52","***","2026-07-17T18:31:09.606Z","1359","2607P-3521","Hit and Run/Car Accident"
"09da382c-4297-4c2d-a163-ef14d7c84f5b","***","2026-07-17T19:13:16.403Z","3","2607P-3521","Hit and Run/Car Accident"
"4bcba130-e501-4790-bd80-277d799d18e4","***","2026-07-17T19:36:25.192Z","3","2607P-3521","Hit and Run/Car Accident"
"b08378d3-a7e0-4b70-ae0b-1cde052cd7d5","***","2026-07-17T20:52:22.155Z","1358","2607P-3903","Motor Vehicle Theft/Stolen"
"89d0ad2f-5b30-40d2-8557-425c7b4b97b4","***","2026-07-17T20:54:38.265Z","1358","2607P-3903","Motor Vehicle Theft/Stolen"
"4dba4058-72c4-4dd0-b994-a8f219b13f17","***","2026-07-17T21:10:06.463Z","1358","2607P-3903","Motor Vehicle Theft/Stolen"
"4cf37a72-e6e2-498a-9df1-98ef2c1745cb","***","2026-07-17T21:17:30.707Z","1351","2607p-3521","Driving Under the Influence (DUI/DWI/OWI/OVI)"
"d13a67ed-7f3d-4600-bc5b-c2ab3baeb691","***","2026-07-17T21:17:57.699Z","1358","2607P-3882","Hit and Run/Car Accident"
"d65e521b-8f53-49d9-9e79-94db08a90b7a","***","2026-07-17T21:47:46.786Z","1235","2607P-3800","Obstructing the Police (Fleeing/Eluding)"
"8dc95f28-99b1-4c32-a770-dfdd182a6b8c","***","2026-07-17T21:59:52.330Z","1235","2607P-3792","Drugs/Narcotics"
"58faeca5-ec71-4b6a-97b2-86f22fb172fa","***","2026-07-17T22:03:23.111Z","1351","2606P-3864","Drugs/Narcotics"
"d637c8ac-bced-42a0-bf57-ac393e9b1a34","***","2026-07-17T22:05:30.301Z","1358","2607P-3903","Motor Vehicle Theft/Stolen"
"d3afa7fc-3edc-4f21-8360-6afcb3d33121","***","2026-07-17T22:08:10.125Z","1235","2607P-3792","Drugs/Narcotics"
"33180a31-b166-442f-87a0-3e17118e1f57","***","2026-07-17T22:28:38.662Z","1235","2607C-2150","Motor Vehicle Theft/Stolen"
"24007017-b90d-4595-93b0-137816f001bb","***","2026-07-17T22:33:56.507Z","1235","2606C-2784","Drugs/Narcotics"
"bb717a97-5e68-4f00-a82a-53c46e16bd83","***","2026-07-17T23:05:12.073Z","2","2607P-3903","Motor Vehicle Theft/Stolen"
"a18f2372-f3a6-41a5-b833-c8dd0d3ff4bd","***","2026-07-18T00:52:57.117Z","1351","2607p-3792","Drugs/Narcotics"
"748464e8-0d1d-47c2-9d05-03e108b56601","***","2026-07-18T01:03:39.231Z","1351","2607p-3792","Drugs/Narcotics"
"1c7d2dbb-3bcc-4cee-a091-b86ccae3d0ad","***","2026-07-18T01:08:38.707Z","3","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"05bf9dfd-2285-4299-a689-2ee866353f50","***","2026-07-18T05:00:17.378Z","1351","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"d753b31b-aef3-4251-ab5c-39ce65dcd2d2","***","2026-07-18T07:21:13.114Z","1351","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"efaf319a-57ab-420f-872c-f9e8c6e01af6","***","2026-07-18T08:28:48.996Z","3","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"cade6bdd-4705-4666-886b-2d8966a62eb0","***","2026-07-18T08:34:41.420Z","1235","2606p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"cfa29c9c-fd89-4049-adcc-3a96ea406184","***","2026-07-18T08:49:50.138Z","3","2607P-4020","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"36419889-efa9-4099-9c8c-f8621aa986d1","***","2026-07-18T09:07:23.039Z","1351","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"84d2e88b-5a85-4fb1-8476-0715eda5351a","***","2026-07-18T11:20:17.860Z","1235","2606p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"ce16e38b-6110-4ccf-a32e-6ca3e9a54102","***","2026-07-18T12:28:35.844Z","1351","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"3306618d-c82f-4d94-8372-3a75c23b1e81","***","2026-07-18T13:19:41.223Z","1351","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"e390e4e6-4231-49e8-9722-bc306c410a06","***","2026-07-18T23:56:58.133Z","1235","2606P1490","Stolen Property Offenses"
"63b80206-0c1f-4636-b757-50dc8cbecd5c","***","2026-07-18T23:57:48.679Z","1235","2606P1490","Stolen Property Offenses"
"498405c8-17a4-41ca-81e4-ed336613b13f","***","2026-07-19T00:00:19.910Z","1235","2606p6793","Stolen Property Offenses"
"18af8cee-4e15-4bf2-bf8a-5aa45b30ca62","***","2026-07-19T00:29:48.147Z","1351","2510P-2326","Wanted Person (Arrest Warrant/Fugitive)"
"3bca4e7a-57f4-4f64-a3a4-bd00cdc1a7c4","***","2026-07-19T00:37:02.170Z","1358","2607P-4074","Destruction/Damage/Vandalism of Property"
"f52cbb23-3718-419c-baad-f42f83e387d3","***","2026-07-19T00:46:07.342Z","1358","2607p-4074","Destruction/Damage/Vandalism of Property"
"7bbdcca2-7b53-43f2-912f-a624be92b74a","***","2026-07-19T02:59:07.134Z","1351","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"ecc33240-ca3c-4a63-80be-ea233e5d820f","***","2026-07-19T04:32:06.242Z","3","2607P-4074","Destruction/Damage/Vandalism of Property"
"239e2491-25f3-4bae-afbf-49e69ba95af6","***","2026-07-19T04:32:14.470Z","1351","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"fd6d4475-3948-4047-b766-63fa1efe719e","***","2026-07-19T04:58:44.976Z","1358","2607p-4074","Destruction/Damage/Vandalism of Property"
"5a07b279-fbfc-457a-ae23-155dac60a559","***","2026-07-19T05:01:53.259Z","3","2607P-4074","Destruction/Damage/Vandalism of Property"
"499d54e1-8459-49ac-ab68-e18945e97f80","***","2026-07-19T05:09:42.169Z","1351","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"8f414937-9edf-435c-aef0-2cdc31c21a12","***","2026-07-19T05:17:22.627Z","1235","2607P-4074","Destruction/Damage/Vandalism of Property"
"a06f0e0f-4301-4830-8bb7-50b627c5c2f9","***","2026-07-19T06:05:24.110Z","1235","2607P-4074","Destruction/Damage/Vandalism of Property"
"c800049a-27e4-4783-a201-db90f35e32d9","***","2026-07-19T06:34:33.735Z","1358","2607P-4074","Destruction/Damage/Vandalism of Property"
"8fe71db4-6a6d-4cec-bb59-d92b95add6c8","***","2026-07-19T06:40:16.291Z","1235","2607p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"c3e0c800-ffcb-479c-bd30-c668d607650c","***","2026-07-19T06:49:24.969Z","1351","2607p-4074","Destruction/Damage/Vandalism of Property"
"2decc3d5-d9a2-44f0-8fab-a62d58a47b4d","***","2026-07-19T06:57:09.603Z","1351","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"222691da-c14e-47b4-9f3c-f2d2632b3b03","***","2026-07-19T07:20:07.884Z","1351","2607p-4074","Destruction/Damage/Vandalism of Property"
"0efa438b-0ba5-4664-a126-a7ea5c7bddee","***","2026-07-19T07:28:05.550Z","1358","2607p-4074","Destruction/Damage/Vandalism of Property"
"73d31852-cf5c-4603-a82b-c42e0a538d7f","***","2026-07-19T07:43:49.411Z","1351","2607P-4074","Destruction/Damage/Vandalism of Property"
"4627d6e7-cba8-4e70-ac2d-4f4d8b3705e9","***","2026-07-19T08:12:04.557Z","1351","2607P-4074","Destruction/Damage/Vandalism of Property"
"8c58f0cb-d0f4-4f64-a2a3-9b757735c791","***","2026-07-19T08:13:46.368Z","1358","2607p-4074","Destruction/Damage/Vandalism of Property"
"11843168-c980-467d-8781-77352d92a75e","***","2026-07-19T09:00:28.682Z","1358","2607p-4074","Destruction/Damage/Vandalism of Property"
"c0d3c61e-180c-4faf-bbc5-8fcb335a569c","***","2026-07-19T09:18:13.750Z","1351","2607P-4074","Destruction/Damage/Vandalism of Property"
"5a67377c-4482-41f0-ba45-04118d3776a5","***","2026-07-19T10:02:20.460Z","1351","2607P-4074","Destruction/Damage/Vandalism of Property"
"3f488575-9cbe-40a3-a28e-dc28c1a2c684","***","2026-07-19T11:32:49.476Z","3","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"69ac4c9d-ef04-40b1-82e2-6f6fa8aa943e","***","2026-07-19T12:48:58.123Z","3","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"4a91d85a-dda7-469b-b899-ab77bdaab69d","***","2026-07-19T14:19:54.969Z","3","2607p-3792","Weapons Offense (Guns/Shots Fired)"
"407366c7-01f7-41c8-9fcf-3180007a1a13","***","2026-07-19T21:51:35.474Z","3","2607p-4309","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"7dace13f-3bd3-4312-8cb7-781ffa58cda5","***","2026-07-19T22:01:38.955Z","1358","2607p-4309","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"cee938f3-874c-4c03-a9ab-4d6b0af9a45c","***","2026-07-19T23:06:55.477Z","1351","2607p-4136","Motor Vehicle Theft/Stolen"
"451dab0a-092f-4276-b652-e0597ff94183","***","2026-07-19T23:08:09.200Z","1358","2607p-4316","Motor Vehicle Theft/Stolen"
"3fcd5652-7fd3-42f9-bf4f-4fa84ca7da04","***","2026-07-20T01:10:20.499Z","1351","2607p-4136","Motor Vehicle Theft/Stolen"
"351e6b38-2e5e-4ff2-bc20-6289c47766f4","***","2026-07-20T01:11:08.881Z","1358","2607p-4338","Wanted Person (Arrest Warrant/Fugitive)"
"dbb60d43-7444-4aff-be2b-e1ede507b7c7","***","2026-07-20T01:14:21.381Z","1235","2607P-4338","Assault/Battery Offenses (Domestic)"
"a69e9bfb-4d8d-455f-a8c2-2d7e145db9b6","***","2026-07-20T02:08:36.570Z","1351","2607P-4316","Motor Vehicle Theft/Stolen"
"bde87f18-f858-4044-931e-f4f8361c4ff2","***","2026-07-20T04:21:20.446Z","1351","2607P-4316","Motor Vehicle Theft/Stolen"
"ea2cf985-b5b6-4457-8fa3-5adffb6d8237","***","2026-07-20T05:55:53.875Z","1351","2607p-4382","Motor Vehicle Theft/Stolen"
"a9eba421-3627-4c60-9862-cf7c1543c6a3","***","2026-07-20T13:50:50.839Z","1358","2607P-3318","Larceny/Theft Offenses"
"2ffd665e-b66c-4e82-bb6b-34454ebf7269","***","2026-07-20T13:58:20.811Z","2","2607P-4239","Destruction/Damage/Vandalism of Property"
"98ed61e8-962b-4763-8980-b97dfd05cbd6","***","2026-07-20T14:00:10.691Z","1","2607P-4239","Destruction/Damage/Vandalism of Property"
"17820a43-908c-4a68-9d75-ad2969ffb981","***","2026-07-20T14:13:57.591Z","1358","2607p-4424","Motor Vehicle Theft/Stolen"
"fde29d37-9dce-4fc0-8fad-6c896f4bd450","***","2026-07-20T14:40:02.195Z","1358","2607P-3318","Larceny/Theft Offenses"
"428cc36f-922c-4510-948e-e21e08b64f55","***","2026-07-20T14:41:09.265Z","1358","2607P-3800","Obstructing the Police (Fleeing/Eluding)"
"6cd5867e-7ea8-4caa-8920-3cccedbc7bc1","***","2026-07-20T14:49:18.571Z","1358","2607p-2539","Burglary/Breaking & Entering"
"8fabe2f3-bd71-43a3-8105-395346d61b2a","***","2026-07-20T14:56:42.221Z","1358","2607P-3318","Burglary/Breaking & Entering"
"2dfb0dc8-37f7-4bb3-9380-90c015ca0bc8","***","2026-07-20T15:08:57.846Z","1358","2606P-2742","Larceny/Theft Offenses"
"4a550d59-d851-4484-95fe-f9ccf8db94b3","***","2026-07-20T16:03:54.162Z","1358","2604P-2069","Motor Vehicle Theft/Stolen"
"d4922fd3-f614-4783-bfc2-f527c069e81d","***","2026-07-20T16:20:53.468Z","1358","2607P-3318","Burglary/Breaking & Entering"
"756fd7b7-29f7-47e3-8bdd-1307b1faa908","***","2026-07-20T16:37:33.500Z","1358","2607P-3318","Larceny/Theft Offenses"
"68762128-2a99-4e27-9530-748f92877c4d","***","2026-07-20T16:56:45.476Z","1358","2607P-3318","Burglary/Breaking & Entering"
"73b4a5dc-f9e6-4d58-9a57-1ec91326c7a4","***","2026-07-20T17:28:55.395Z","49","305G-HQ-5637359","Child Abuse/Neglect"
"4ee30c96-0718-4c67-8043-6a63dfa497cd","***","2026-07-20T17:30:03.875Z","1","training","Animal Offenses (cruelty/neglect)"
"5d95fdb6-1e46-495a-8ed3-fc15207c91dd","***","2026-07-20T19:11:00.049Z","1358","training","Animal Offenses (cruelty/neglect)"
"08f8bf7b-dc0e-48df-9f0c-68801bcbb089","***","2026-07-20T19:35:49.159Z","1358","2607P-4309","Weapons Offense (Guns/Shots Fired)"
"ba6314be-b016-49ff-8b2d-49748ba8b303","***","2026-07-20T20:25:18.344Z","1358","2607P-3318","Burglary/Breaking & Entering"
"1974ef32-385c-4ce7-adc6-39ee2af4fb45","***","2026-07-20T21:28:26.449Z","1358","2607P-4521","Weapons Offense (Guns/Shots Fired)"
"b0587858-007d-4555-9d90-26f4dca753a9","***","2026-07-20T22:24:11.191Z","1358","2607P-4529","Larceny/Theft Offenses"
"2d850524-615e-47d2-95a0-a554c9bc88e4","***","2026-07-20T22:29:44.908Z","1358","2607P-4529","Stolen Property Offenses"
"95623f5d-0324-459d-925d-f0398662e471","***","2026-07-20T22:36:32.367Z","1358","2607C-2150","Motor Vehicle Theft/Stolen"
"dd72039c-60a6-4799-9048-6b9c2ddbbbdb","***","2026-07-20T23:15:08.403Z","1358","2607p-4529","Larceny/Theft Offenses"
"d6126c58-3519-4f4c-bba4-6223cb24952a","***","2026-07-20T23:15:27.612Z","1358","2607P-4529","Larceny/Theft Offenses"
"32fca59e-dd7e-40b9-9b8b-69eb8e8a8111","***","2026-07-20T23:46:53.762Z","1358","2607p-4547","Motor Vehicle Theft/Stolen"
"b311a1e2-df3d-4773-96f0-8588de712eac","***","2026-07-21T00:46:10.836Z","1235","2607P-4547","Stolen Property Offenses"
"34cd9dbf-187d-43b7-a6b5-39e5ee0312b0","***","2026-07-21T02:07:22.516Z","1351","2607p-1275","Motor Vehicle Theft/Stolen"
"c5ae6a76-3cd9-47fe-862f-01f9b9d2ecf6","***","2026-07-21T07:57:17.395Z","1358","2607P-4615","Missing/Endangered Person/Runaway"
"8467d734-ecd3-4f4d-b52f-40bf2706a991","***","2026-07-21T13:56:11.702Z","1358","2607P-3318","Larceny/Theft Offenses"
"9806e17e-3a14-4c8f-aad0-d0253b9a3ee2","***","2026-07-21T15:25:14.070Z","1358","2607P-3426","Motor Vehicle Theft/Stolen"
"8199f183-6404-4dc3-be3c-18eb0199b0c9","***","2026-07-21T16:47:16.269Z","1358","2607P-3935","Larceny/Theft Offenses"
"6a580fc0-d246-4c82-abdc-881d3827e8a8","***","2026-07-21T16:48:43.027Z","1358","2607P-3426","Motor Vehicle Theft/Stolen"
"3e3c124a-b588-43b9-94d9-2899fc9efa08","***","2026-07-21T17:48:05.163Z","1358","2607P-4309","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"a9136f1a-a9d8-4ab0-9122-ee0454079f91","***","2026-07-21T17:52:43.557Z","1358","2607p-2539","Burglary/Breaking & Entering"
"d9bfa886-cdda-44bc-b603-cdae1ff0face","***","2026-07-21T18:00:59.004Z","1358","2607p-2539","Burglary/Breaking & Entering"
"0c65aae0-10b1-45e6-9896-8b490bf42824","***","2026-07-21T18:05:09.303Z","3","2607P-4309","Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)"
"4febb62f-978d-411c-a3ad-d8349e2b5525","***","2026-07-21T18:16:42.542Z","1242","Cv261760003","Drugs/Narcotics"
"6a098f7c-55b6-4b5a-92dc-079f769394b5","***","2026-07-21T18:42:26.123Z","2","2607P-4715","Welfare Check"
"6575591a-3494-4fb4-af07-9ee893ad0bd4","***","2026-07-21T19:05:53.955Z","1351","2607P-1215","Missing/Endangered Person/Runaway"
"34877bcb-b94f-44ad-8289-47047e5e9692","***","2026-07-21T19:37:29.863Z","1358","2607P-3318","Burglary/Breaking & Entering"
"63c4e166-e8e3-4207-9d91-c98b5f03a0c4","***","2026-07-21T20:22:48.280Z","1358","2607P-3318","Burglary/Breaking & Entering"
"7607a1c8-2ace-4b21-9cba-46ba30e6d560","***","2026-07-21T21:11:57.470Z","1358","2607P-3318","Burglary/Breaking & Entering"
"585baba4-b5a7-4f42-b70f-3b0b4d2a2920","***","2026-07-21T21:43:02.883Z","1358","2607P-4755","Assault/Battery Offenses"
"58e06e4c-8ee1-449c-b2ff-3387d14163d7","***","2026-07-21T22:03:25.403Z","1358","2607P-4755","Assault/Battery Offenses"
"84b8c8a7-206c-4330-860e-692184466891","***","2026-07-21T22:11:37.387Z","1357","2607p-4761","Motor Vehicle Theft/Stolen"
"691ce3ec-3a1b-4c28-b528-e2f6cf0bf5a7","***","2026-07-21T22:11:52.922Z","1357","2607P-4761","Welfare Check"
"75d9e185-bb29-4dea-ae2b-450007bef88d","***","2026-07-21T22:11:56.785Z","1357","2607P-4761","Motor Vehicle Theft/Stolen"
"ada43303-42da-401b-b376-e6391fb72f89","***","2026-07-21T22:12:04.735Z","1357","2607P-3318","Larceny/Theft Offenses"
"feb6f010-0929-4da2-8327-d0b359f4779b","***","2026-07-21T22:47:53.045Z","1357","2607p-4762","Hit and Run/Car Accident"
"f3b49550-a20a-4186-ae5d-ae79c12095e6","***","2026-07-21T23:29:24.090Z","1357","2607P-3318","Burglary/Breaking & Entering"
"1c874a14-eff4-47e8-a24e-148619f99c66","***","2026-07-22T00:08:21.068Z","1357","2607P-4778","Driving Under the Influence (DUI/DWI/OWI/OVI)"
"3c0a18e6-e18c-43c4-9cfb-d83d8802e179","***","2026-07-22T02:58:28.462Z","1350","FEIN2502597","Wanted Person (Arrest Warrant/Fugitive)"
"50c32c7d-98fb-4a30-acb8-8c33c92c0fe8","***","2026-07-22T03:00:24.810Z","1350","FEIN2502597","Wanted Person (Arrest Warrant/Fugitive)"
"c4184c60-8b3c-4e75-8525-157962552fe5","***","2026-07-22T04:38:08.518Z","1350","FEIN2502597","Wanted Person (Arrest Warrant/Fugitive)"
"daf2d53b-ca4d-4ab6-a98e-a565b4fc80ea","***","2026-07-22T05:27:37.889Z","1350","FEIN2502597","Wanted Person (Arrest Warrant/Fugitive)"
"9561b31b-7e26-4f41-bc32-d93349a698df","***","2026-07-22T06:06:22.487Z","1350","FEIN2502597","Wanted Person (Arrest Warrant/Fugitive)"
"518ed485-d560-4f33-9a79-1022c5516ce4","***","2026-07-22T11:01:47.032Z","3","2607p-4881","Assault/Battery Offenses (Domestic)"
"4970cd78-8721-4de1-ba48-b0c0de96e474","***","2026-07-22T14:35:53.722Z","1357","2607P-3318","Burglary/Breaking & Entering"
"bd359848-7cf2-4658-90b1-e1d936c25359","***","2026-07-22T14:36:18.870Z","1357","2607P-3318","Larceny/Theft Offenses"
"789d2589-9b91-4de7-b887-217f36c73f73","***","2026-07-22T14:50:29.875Z","3","2607P-4898","Missing/Endangered Person/Runaway"
"253e44a8-3d51-4f98-9965-3dce6348b337","***","2026-07-22T14:53:29.100Z","3","2607P-4898","Missing/Endangered Person/Runaway"
"4c42138d-e8e8-46c7-9cfd-38c2aafcbf40","***","2026-07-22T15:00:15.882Z","2","2607P-4898","Missing/Endangered Person/Runaway"
"c73722aa-b248-4658-9662-784b754c8ae4","***","2026-07-22T15:47:01.553Z","4","2607P-4898","Missing/Endangered Person/Runaway"
"5e01f383-7cac-4518-b94d-43bf73a38e02","***","2026-07-22T16:00:28.537Z","6","2607P-4898","Missing/Endangered Person/Runaway"
"52a0475e-f8b1-4d5a-aa2f-bd12888c0e0a","***","2026-07-22T16:09:36.637Z","5","2607P-2121","Missing/Endangered Person/Runaway"
"04a80567-bb47-4f0b-bdf4-76f7f553eeab","***","2026-07-22T17:02:47.850Z","1357","2607P-4935","Motor Vehicle Theft/Stolen"
"2e9261ef-cd6d-4f80-8b7a-f8738edd2169","***","2026-07-22T17:53:13.501Z","3","2607P-3426","Larceny/Theft Offenses"
"853413ed-b928-451f-9e68-7f17af79f291","***","2026-07-22T18:00:15.070Z","1357","2502P-2462","Larceny/Theft Offenses"
"26d6698b-4794-4d36-a996-bd95b22ba633","***","2026-07-22T18:08:04.976Z","4","2607P-3426","Larceny/Theft Offenses"
"6bd6d011-4d99-4c04-8fd3-2ccb26c5b64e","***","2026-07-22T18:10:48.394Z","1357","2607P-3426","Motor Vehicle Theft/Stolen"
"2c610820-b6a3-48c9-b488-f84554f11f6b","***","2026-07-22T18:52:51.792Z","1356","2607P-2332","Missing/Endangered Person/Runaway"
"590c60e8-5979-47c5-a864-3580e52ab20e","***","2026-07-22T19:05:17.180Z","1","2607P-4967","Trespass"
"e98cb3cc-00d5-4c6f-a62a-207ed15c60d4","***","2026-07-22T20:49:17.542Z","1356","2607P-2332","Missing/Endangered Person/Runaway"
"8250ad9b-cc14-4733-87eb-43ffdfd11b85","***","2026-07-22T21:00:55.121Z","1356","2607P-5008","Motor Vehicle Theft/Stolen"
"8d2e181d-f8dd-4cb1-b65b-cebadbc36667","***","2026-07-22T21:03:24.525Z","1356","2607P-3426","Motor Vehicle Theft/Stolen"
"2f19b1c4-41ef-468c-a15d-25d72d3f063d","***","2026-07-22T21:46:26.868Z","1356","2607P-5008","Motor Vehicle Theft/Stolen"
"817f79aa-76ca-40d4-9660-ad9678ba66e0","***","2026-07-22T22:33:45.113Z","1356","2607P-4074","Destruction/Damage/Vandalism of Property"
"dd342251-4be6-4751-9c85-c7cd3682668b","***","2026-07-22T22:59:09.391Z","1356","2607P-3318","Burglary/Breaking & Entering"
"9116ac4f-f9f3-476e-8d1f-944f48c654a5","***","2026-07-22T23:18:47.609Z","1232","2606p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"7d52f1e6-bf94-443a-8fcb-1fa6f5ffcfbd","***","2026-07-23T00:11:09.638Z","1356","2607P-4074","Destruction/Damage/Vandalism of Property"
"5761c2ad-6437-4ebe-a50b-17ed88012920","***","2026-07-23T00:27:58.429Z","1349","2607p-4074","Destruction/Damage/Vandalism of Property"
"dd0938c7-22e8-4476-a95a-39a7f42767fc","***","2026-07-23T01:38:12.601Z","3","2607P-5065","Larceny/Theft Offenses"
"588e09c2-2014-4629-b522-fd53333ef886","***","2026-07-23T01:41:52.838Z","1349","2607P-5008","Motor Vehicle Theft/Stolen"
"8f053f05-43be-4be5-a207-a5c03f81d98b","***","2026-07-23T01:44:29.749Z","1356","2607P-5008","Motor Vehicle Theft/Stolen"
"df584af8-feac-46e2-b5dd-ac7767ced864","***","2026-07-23T01:46:57.133Z","1349","2607p-4074","Destruction/Damage/Vandalism of Property"
"48ee3048-f4a8-4d81-917c-660c31acd85e","***","2026-07-23T01:52:53.635Z","1356","2607P-5065","Larceny/Theft Offenses"
"407d51e3-6d0c-43df-8e71-4b66ce383c62","***","2026-07-23T02:04:57.733Z","1356","2607P-5065","Larceny/Theft Offenses"
"673ed634-e9d4-4623-bb8d-a2e3f5ef4d4b","***","2026-07-23T02:40:44.378Z","1356","2607P-5077","Hit and Run/Car Accident"
"4b4db844-8fcf-4a21-aed8-b299aeb03408","***","2026-07-23T02:41:04.841Z","3","2607p-5077","Hit and Run/Car Accident"
"fea3cf85-ef9d-4ca7-bba5-6fa87d237135","***","2026-07-23T03:09:15.122Z","1","2607P-5077","Hit and Run/Car Accident"
"1ed4ee30-6ca1-4a2d-bd3f-2adadc755636","***","2026-07-23T03:18:23.015Z","1356","2607P-5077","Hit and Run/Car Accident"
"0798076d-d226-4cb9-b343-e987c5a66522","***","2026-07-23T04:32:10.238Z","1356","2607P-4074","Destruction/Damage/Vandalism of Property"
"533c44e7-75c1-49bf-93a4-d404069687f0","***","2026-07-23T04:38:19.744Z","1356","2607P-4074","Destruction/Damage/Vandalism of Property"
"e66b6957-1227-460c-9774-6b8063c6f06b","***","2026-07-23T04:47:53.595Z","1356","2607P-5077","Hit and Run/Car Accident"
