"id","userId","searchDate","networkCount","reason"
"fe67eed1-5562-4ca6-83d0-a15522ddb71b","***","2026-07-25T17:03:58.304Z","1","shoplifting"
"04129c66-b8d3-493c-9412-2a19242b964c","***","2026-08-19T18:30:36.150Z","8","larceny"
"b340abad-cc06-4860-a70d-19fd291409ae","***","2026-08-19T18:49:04.626Z","8","larceny"
